м,0.9654697711772884,Ncmsvn
ссср,0.964749841844315,Ncmsvn
цк,0.9625116549051231,Ncmsvn
млрд,0.9623851734150595,Ncmsvn
кг,0.9611642241458913,Ncmsvn
пво,0.9610594362057308,Ncmsvn
кгб,0.960819021229645,Ncmsvn
ес,0.960685977735301,Ncmsvn
апк,0.9606235589242416,Ncmsvn
ндс,0.9603724926946704,Ncmsvn
цска,0.9603035216370914,Ncmsvn
нии,0.9602991834685954,Ncmsvn
баку,0.9602961467248647,Ncmsvn
вс,0.9602753227672443,Ncmsvn
мгу,0.9602306346544567,Ncmsvn
нквд,0.9602024310514854,Ncmsvn
сочи,0.9601755274464341,Ncmsvn
тбилиси,0.9601642447934613,Ncmsvn
мк,0.9601468862934355,Ncmsvn
сбс,0.9600509680726557,Ncmsvn
квт,0.9600509680726557,Ncmsvn
токио,0.9600396821832149,Ncmsvn
чикаго,0.9600244891765866,Ncmsvn
тольятти,0.9600192800233867,Ncmsvn
мтс,0.9600079933104366,Ncmsvn
гтк,0.9600019157281192,Ncmsvn
мп,0.9599793411062851,Ncmsvn
вмф,0.9599789069674416,Ncmsvn
сф,0.9599763021252694,Ncmsvn
влксм,0.9599697899514843,Ncmsvn
пк,0.9599515553453775,Ncmsvn
цдл,0.9599511211787575,Ncmsvn
сан-франциско,0.9599493845079379,Ncmsvn
мкад,0.9599485161699235,Ncmsvn
